respondentid,political_views,trust_in_press,online_paid_access,impression_with_access_to_data,trump_as_president,age,gender,income,us_region,startdate,enddate,new_york_times,wall_street_journal,usa_today,washington_post,fox_news,breitbart,cnn,buzzfeed,huffington_post,time,us_news_and_world_report,other
6172575658,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Male,"$50,000-$74,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,1,0,0,0
6172574085,Very Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",Mountain,2017-04-27,2017-04-27,1,1,0,1,0,0,0,0,0,1,1,0
6172574065,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$25,000-$49,999",Pacific,2017-04-27,2017-04-27,1,0,0,1,0,0,0,0,0,1,1,0
6172573196,Moderate,Fair Amount,No,No Change,Somewhat Approve,45-59,Male,"$200,000 & up",Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,Suspect all 
6172571365,Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Female,"$100,000-$124,999",Middle Atlantic,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172570983,Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Female,"$0-$9,999",West South Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,none of the above
6172570681,Moderate,Fair Amount,No,Increase Trust,Somewhat Approve,45-59,Female,"$50,000-$74,999",East North Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,none really they all lie :) 
6172570269,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,0,0,0,1,1,0,0,0,0,0,0,0
6172570009,Moderate,Fair Amount,No,Increase Trust,Somewhat Approve,60+,Female,"$125,000-$149,999",Pacific,2017-04-27,2017-04-27,0,0,1,0,0,0,0,0,0,0,0,0
6172568047,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,30-44,Female,"$75,000-$99,999",South Atlantic,2017-04-27,2017-04-27,1,1,0,1,0,0,1,0,1,1,0,0
6172565026,Moderate,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$10,000-$24,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,l don't trust any one news. I check from several and get a consensus 
6172564854,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$10,000-$24,999",East North Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,Cleveland 1 News
6172564130,Moderate,Great Deal,Yes,Increase Trust,Strongly Disapprove,45-59,Male,"$200,000 & up",Middle Atlantic,2017-04-27,2017-04-27,1,1,0,1,0,0,1,0,0,0,1,0
6172563860,Moderate,None At All,No,Increase Trust,Somewhat Approve,45-59,Male,"$50,000-$74,999",West South Central,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,0,0,0,0
6172563656,Moderate,None At All,No,Increase Trust,Somewhat Disapprove,45-59,Female,"$25,000-$49,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,None at this time.  Tired of fake news
6172562270,Very Liberal,None At All,Yes,Decrease Trust,Strongly Approve,60+,Male,"$25,000-$49,999",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172562071,Moderate,Fair Amount,Yes,Increase Trust,Somewhat Disapprove,45-59,Male,"$100,000-$124,999",West South Central,2017-04-27,2017-04-27,0,1,0,0,0,0,1,0,0,1,1,0
6172560817,Liberal,Great Deal,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$0-$9,999",Middle Atlantic,2017-04-27,2017-04-27,1,1,1,1,0,0,1,0,1,1,1,0
6172560497,Moderate,Fair Amount,No,No Change,Somewhat Disapprove,45-59,Male,"$25,000-$49,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,0,0,0,0
6172559897,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$200,000 & up",East North Central,2017-04-27,2017-04-27,0,1,0,0,0,0,0,0,1,0,0,0
6172559790,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$100,000-$124,999",West South Central,2017-04-27,2017-04-27,1,1,0,1,0,0,1,0,0,0,0,0
6172559651,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$25,000-$49,999",East South Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,1,0,0
6172559143,Conservative,Fair Amount,No,Increase Trust,Somewhat Disapprove,45-59,Male,"$75,000-$99,999",Pacific,2017-04-27,2017-04-27,0,1,1,1,0,0,1,0,0,1,1,0
6172558123,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,"$25,000-$49,999",East North Central,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172556820,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Female,"$25,000-$49,999",West North Central,2017-04-27,2017-04-27,1,0,0,0,0,0,1,0,0,1,0,0
6172555741,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Male,"$25,000-$49,999",East North Central,2017-04-27,2017-04-27,0,0,1,0,0,0,1,0,0,0,0,0
6172555715,Conservative,None At All,No,Increase Trust,Somewhat Approve,45-59,Male,"$200,000 & up",0,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,None of them. They all pick and choose what they think will draw attention to them
6172555584,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$200,000 & up",Mountain,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,1,1,0,0
6172555283,Moderate,Fair Amount,Yes,No Change,Strongly Disapprove,60+,Female,"$10,000-$24,999",Pacific,2017-04-27,2017-04-27,1,0,0,1,0,0,0,0,0,1,0,ABC World News Tonight With David Muir
6172554893,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$10,000-$24,999",East North Central,2017-04-27,2017-04-27,1,1,0,0,0,0,1,0,0,1,0,0
6172554463,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",Middle Atlantic,2017-04-27,2017-04-27,1,0,0,0,0,0,1,0,0,0,1,0
6172553964,Moderate,Not Very Much,No,Increase Trust,Somewhat Disapprove,30-44,Male,"$100,000-$124,999",New England,2017-04-27,2017-04-27,0,0,0,0,0,1,0,0,0,0,0,"Reason Magazine, C-Span"
6172553640,Moderate,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,Middle Atlantic,2017-04-27,2017-04-27,1,0,0,1,0,0,1,0,0,0,0,0
6172552016,Very Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$10,000-$24,999",East South Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,"NPR, PBS, BBC"
6172551582,Very Liberal,None At All,No,No Change,Strongly Disapprove,60+,Female,"$50,000-$74,999",Pacific,2017-04-27,2017-04-27,0,0,0,1,0,0,1,0,0,0,0,0
6172550900,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$150,000-$174,999",West South Central,2017-04-27,2017-04-27,0,0,0,1,0,0,0,0,1,0,0,BBC
6172550571,Moderate,Not Very Much,Yes,Increase Trust,Strongly Approve,60+,Male,"$200,000 & up",East North Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,None
6172549839,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,Prefer Not To Answer,New England,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,"Portland (Maine) Press Herald, local TV newscast"
6172549500,Moderate,Fair Amount,Yes,No Change,Strongly Disapprove,60+,Female,"$0-$9,999",0,2017-04-27,2017-04-27,1,1,1,1,1,0,1,0,1,1,1,0
